rec_time	UTC	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Pupil X	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Pupil Y	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Pupil X	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Pupil Y	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Pupil Area	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Pupil Height	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Pupil Width	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Fixations_Fixations	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Fixations_Fixations Duration	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Saccades_Saccades	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Saccades_Saccades Duration	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Saccades_Saccades Angle
00:00:00.117	1557996974136	243.889	134.251	243.889	134.251	228.35	18.69	15.556	0	0	0	0	0
00:00:00.133	1557996974152	54.898	50.478	54.898	50.478	2642.712	66.919	50.282	0	0	0	0	0
00:00:00.150	1557996974169	227.89	128.333	227.89	128.333	468.757	29.827	20.01	0	0	0	0	0
00:00:00.167	1557996974186	0	0	0	0	0	0	0	0	0	0	0	0
00:00:00.183	1557996974202	221.207	123.942	221.207	123.942	641.595	31.933	25.581	0	0	0	0	0
00:00:00.200	1557996974219	192.742	133.837	220.099	123.551	559.559	30.068	23.694	0	0	0	0	0
00:00:00.217	1557996974236	192.134	133.489	218.883	122.856	582.781	31.627	23.461	0	0	0	0	0
00:00:00.233	1557996974252	218.874	122.38	218.874	122.38	449.99	30.008	19.093	0	0	0	0	0
00:00:00.250	1557996974269	216.624	121.946	216.624	121.946	515.364	28.901	22.705	0	0	0	0	0
00:00:00.267	1557996974286	216.414	122.326	216.414	122.326	491.919	29.953	20.911	0	0	0	0	0
00:00:00.283	1557996974302	191.211	132.876	214.961	122.108	521.399	28.538	23.262	0	0	0	0	0
00:00:00.300	1557996974319	214.521	122.461	214.521	122.461	515.288	29.308	22.386	0	0	0	0	0
00:00:00.317	1557996974336	189.812	133.248	214.592	122.387	548.525	30.799	22.677	0	0	0	0	0
00:00:00.333	1557996974352	188.488	134.409	213.319	122.794	585.236	30.464	24.46	0	0	0	0	0
00:00:00.350	1557996974369	185.669	132.531	209.387	121.473	475.078	25.898	23.356	0	0	0	0	0
00:00:00.367	1557996974386	179.843	132.247	203.749	121.621	490.701	28.984	21.556	0	0	0	0	0
00:00:00.383	1557996974402	180.205	132.121	203.832	121.023	545.183	32.659	21.254	0	0	0	0	0
00:00:00.400	1557996974419	0	0	0	0	0	0	0	0	0	0	0	0
00:00:00.417	1557996974436	155.01	144.025	203.705	120.53	483.601	30.643	20.094	0	0	0	0	0
00:00:00.433	1557996974452	0	0	0	0	0	0	0	0	0	0	0	0
00:00:00.450	1557996974469	0	0	204.071	121.379	515.406	32.19	20.386	0	0	0	0	0
00:00:00.467	1557996974486	180.406	132.408	205	120.98	488.767	30.52	20.391	0	0	0	0	0
00:00:00.483	1557996974502	0	0	205.021	121.727	600.417	30.863	24.77	0	0	0	0	0
00:00:00.500	1557996974519	0	0	208.581	120.345	401.167	28.834	17.715	0	0	0	0	0
00:00:00.517	1557996974536	182.428	131.945	206.229	120.841	504.139	29.33	21.885	0	0	0	0	0
00:00:00.533	1557996974552	0	0	206.771	121.172	431.848	29.11	18.889	0	0	0	0	0
00:00:00.550	1557996974569	0	0	207.529	122.756	485.976	29.433	21.023	0	0	0	0	0
00:00:00.567	1557996974586	185.034	133.243	207.257	122.581	408.418	28.855	18.022	0	0	0	0	0
00:00:00.583	1557996974602	0	0	209.727	120.923	376.206	26.899	17.807	0	0	0	0	0
00:00:00.600	1557996974619	0	0	209.341	121.223	414.861	29.137	18.129	0	0	0	0	0
00:00:00.617	1557996974636	186.823	133.178	210.089	121.56	477.032	29.753	20.414	0	0	0	0	0
00:00:00.633	1557996974652	0	0	211.826	122.04	466.983	26.598	22.354	0	0	0	0	0
00:00:00.650	1557996974669	0	0	212.033	120.826	478.392	28.613	21.288	0	0	0	0	0
00:00:00.667	1557996974686	0	0	0	0	0	0	0	0	0	0	0	0
00:00:00.683	1557996974702	189.664	130.57	214.053	120.35	528.845	29.882	22.534	0	0	0	0	0
00:00:00.700	1557996974719	217.753	120.278	217.753	120.278	437.718	29.621	18.815	0	0	0	0	0
00:00:00.717	1557996974736	191.594	129.494	217.431	119.171	546.999	27.782	25.069	0	0	0	0	0
00:00:00.733	1557996974752	220.123	120.526	220.123	120.526	442.558	30.178	18.672	0	0	0	0	0
00:00:00.750	1557996974769	218.72	119.904	218.72	119.904	533.795	31.043	21.893	0	0	0	0	0
00:00:00.767	1557996974786	195.496	130.193	221.247	119.758	519.503	30.777	21.492	0	0	0	0	0
00:00:00.783	1557996974802	195.015	130.686	221.572	119.413	530.577	30.17	22.392	0	0	0	0	0
00:00:00.800	1557996974819	222.26	120.731	222.26	120.731	485.43	30.516	20.254	0	0	0	0	0
00:00:00.817	1557996974836	222.091	120.231	222.091	120.231	527.453	33.248	20.199	0	0	0	0	0
00:00:00.833	1557996974852	222.849	121.335	222.849	121.335	517.259	31.009	21.239	0	0	0	0	0
00:00:00.850	1557996974869	222.088	120.186	222.088	120.186	594.696	32.54	23.27	0	0	0	0	0
00:00:00.867	1557996974886	222.863	119.689	222.863	119.689	589.58	31.812	23.597	0	0	0	0	0
00:00:00.883	1557996974902	223.354	118.417	223.354	118.417	615.478	29.86	26.244	0	0	0	0	0
00:00:00.900	1557996974919	223.499	120.901	223.499	120.901	561.983	32.267	22.175	0	0	0	0	0
00:00:00.917	1557996974936	223.891	120.557	223.891	120.557	525.348	32.348	20.678	0	0	0	0	0
00:00:00.933	1557996974952	223.908	120.581	223.908	120.581	533.159	30.751	22.075	0	0	0	0	0
00:00:00.950	1557996974969	224.09	119.418	224.09	119.418	603.62	30.751	24.993	0	0	0	0	0
00:00:00.967	1557996974986	224.281	121.42	224.281	121.42	534.872	32.28	21.097	0	0	0	0	0
00:00:00.983	1557996975002	224.098	120.115	224.098	120.115	534.029	31.623	21.502	0	0	0	0	0
00:00:01.000	1557996975019	224.73	120.827	224.73	120.827	531.435	31.381	21.563	0	0	0	0	0
00:00:01.017	1557996975036	225.129	120.809	225.129	120.809	521.233	29.959	22.152	0	0	0	0	0
00:00:01.033	1557996975052	224.562	120.098	224.562	120.098	538.486	30.579	22.422	0	0	0	0	0
00:00:01.050	1557996975069	223.945	120.068	223.945	120.068	611.073	30.959	25.131	0	0	0	0	0
00:00:01.067	1557996975086	224.559	121.425	224.559	121.425	509.217	30.416	21.316	0	0	0	0	0
00:00:01.083	1557996975102	224.946	120.28	224.946	120.28	551.264	29.199	24.038	0	0	0	0	0
00:00:01.100	1557996975119	224.656	119.922	224.656	119.922	580.185	30.534	24.193	0	0	0	0	0
00:00:01.117	1557996975136	224.404	120.031	224.404	120.031	588.935	32.63	22.98	0	0	0	0	0
00:00:01.133	1557996975152	224.699	120.238	224.699	120.238	526.044	31.416	21.32	0	0	0	0	0
00:00:01.150	1557996975169	224.413	121.289	224.413	121.289	554.326	30.87	22.864	0	0	0	0	0
00:00:01.167	1557996975186	225.259	120.926	225.259	120.926	523.751	31.442	21.209	0	0	0	0	0
00:00:01.183	1557996975202	225.383	119.158	225.383	119.158	586.734	30.484	24.506	0	0	0	0	0
00:00:01.200	1557996975219	0	0	0	0	0	0	0	0	0	0	0	0
00:00:01.217	1557996975236	226.726	119.888	226.726	119.888	499.921	29.58	21.518	0	0	0	0	0
00:00:01.233	1557996975252	226.303	119.413	226.303	119.413	574.062	31.205	23.423	0	0	0	0	0
00:00:01.250	1557996975269	154.007	107.119	133.318	75.179	316.942	23.808	16.95	0	0	0	0	0
00:00:01.267	1557996975286	226.078	119.539	226.078	119.539	539.476	30.089	22.828	0	0	0	0	0
00:00:01.283	1557996975302	225.89	119.026	225.89	119.026	532.59	31.268	21.687	0	0	0	0	0
00:00:01.300	1557996975319	226.74	119.6	226.74	119.6	466.37	31.251	19.001	0	0	0	0	0
00:00:01.317	1557996975336	226.328	119.212	226.328	119.212	543.53	31.926	21.676	0	0	0	0	0
00:00:01.333	1557996975352	226.633	119.633	226.633	119.633	493.381	30.76	20.423	0	0	0	0	0
00:00:01.350	1557996975369	225.647	118.801	225.647	118.801	526.577	30.721	21.824	0	0	0	0	0
00:00:01.367	1557996975386	225.519	119.873	225.519	119.873	493.584	32.284	19.466	0	0	0	0	0
00:00:01.383	1557996975402	201.517	128.979	225.222	118.864	570.626	31.021	23.421	0	0	0	0	0
00:00:01.400	1557996975419	225.945	119.47	225.945	119.47	527.726	30.648	21.924	0	0	0	0	0
00:00:01.417	1557996975436	225.739	119.671	225.739	119.671	502.532	32.291	19.815	0	0	0	0	0
00:00:01.433	1557996975452	225.422	120.431	225.422	120.431	521.151	31.989	20.743	0	0	0	0	0
00:00:01.450	1557996975469	226.113	118.443	226.113	118.443	508.526	30.728	21.071	0	0	0	0	0
00:00:01.467	1557996975486	0	0	0	0	0	0	0	0	0	0	0	0
00:00:01.483	1557996975502	227.14	116.838	227.14	116.838	471.391	29.655	20.24	0	0	0	0	0
00:00:01.500	1557996975519	227.89	117.935	227.89	117.935	462.872	30.379	19.4	0	0	0	0	0
00:00:01.517	1557996975536	201.795	125.299	0	0	0	0	0	0	0	0	0	0
00:00:01.533	1557996975552	0	0	227.473	117.201	474.133	28.691	21.041	0	0	0	0	0
00:00:01.550	1557996975569	227.062	116.876	227.062	116.876	463.707	29.707	19.874	0	0	0	0	0
00:00:01.567	1557996975586	226.81	117.333	226.81	117.333	497.402	30.289	20.909	0	0	0	0	0
00:00:01.583	1557996975602	0	0	0	0	0	0	0	0	0	0	0	0
00:00:01.600	1557996975619	0	0	0	0	0	0	0	0	0	0	0	0
00:00:01.617	1557996975636	199.983	103.014	0	0	0	0	0	0	0	0	0	0
00:00:01.633	1557996975652	0	0	227.646	80.613	535.874	32.218	21.178	0	0	0	0	0
00:00:01.650	1557996975669	0	0	226.619	79.757	551.814	32.373	21.703	0	0	0	0	0
00:00:01.667	1557996975686	200.184	102.415	226.709	80.985	556.436	32.446	21.836	0	0	0	0	0
00:00:01.683	1557996975702	0	0	226.565	80.498	565.352	32.185	22.365	0	0	0	0	0
00:00:01.700	1557996975719	226.231	81.079	226.231	81.079	560.853	32.4	22.04	0	0	0	0	0
00:00:01.717	1557996975736	199.933	101.495	226.304	79.894	571.621	32.64	22.298	0	0	0	0	0
00:00:01.733	1557996975752	199.351	102.253	226.315	80.607	574.649	32.491	22.519	0	0	0	0	0
00:00:01.750	1557996975769	199.03	101.694	225.979	79.875	555.336	32.733	21.601	0	0	0	0	0
00:00:01.767	1557996975786	200.162	102.541	226.111	80.883	583.338	32.652	22.747	0	0	0	0	0
00:00:01.783	1557996975802	200.311	101.285	226.229	79.567	542.393	32.538	21.224	0	0	0	0	0
00:00:01.800	1557996975819	200.41	102.056	225.876	81.132	578.86	32.377	22.764	0	0	0	0	0
00:00:01.817	1557996975836	200.711	102.199	225.896	80.106	556.146	32.211	21.983	0	0	0	0	0
00:00:01.833	1557996975852	199.489	102.66	225.849	80.837	564.207	32.183	22.322	0	0	0	0	0
00:00:01.850	1557996975869	199.534	101.421	225.998	79.86	539.306	32.462	21.153	0	0	0	0	0
00:00:01.867	1557996975886	199.591	102.871	226.402	80.754	575.927	33.973	21.585	0	0	0	0	0
00:00:01.883	1557996975902	198.921	101.876	225.265	80.447	576.895	34.779	21.12	0	0	0	0	0
00:00:01.900	1557996975919	193.856	102.505	220.275	80.942	498.912	32.034	19.83	0	0	0	0	0
00:00:01.917	1557996975936	190.731	102.587	216.285	80.964	518.398	32.473	20.326	0	0	0	0	0
00:00:01.933	1557996975952	0	0	0	0	0	0	0	0	0	0	0	0
00:00:01.950	1557996975969	0	0	216.303	80.95	528.648	32.165	20.926	0	0	0	0	0
00:00:01.967	1557996975986	191.325	102.727	216.399	81.258	534.396	32.684	20.818	0	0	0	0	0
00:00:01.983	1557996976002	0	0	216.527	80.562	525.76	32.935	20.326	0	0	0	0	0
00:00:02.000	1557996976019	0	0	217.01	81.585	551.567	32.798	21.412	0	0	0	0	0
00:00:02.017	1557996976036	193.001	102.497	56.276	49.521	1988.998	63.883	39.642	0	0	0	0	0
00:00:02.033	1557996976052	0	0	218.331	81.184	560.81	33.468	21.335	0	0	0	0	0
00:00:02.050	1557996976069	0	0	214.118	80.019	519.741	32.106	20.611	0	0	0	0	0
00:00:02.067	1557996976086	177.363	100.85	206.527	80.012	495.075	31.023	20.319	0	0	0	0	0
00:00:02.083	1557996976102	0	0	199.604	79.408	517.297	32.064	20.541	0	0	0	0	0
00:00:02.100	1557996976119	0	0	198.726	79.602	534.148	32.656	20.826	0	0	0	0	0
00:00:02.117	1557996976136	176.141	100.785	199.97	79.042	549.908	32.982	21.229	0	0	0	0	0
00:00:02.133	1557996976152	0	0	201.296	79.319	569.917	33.071	21.942	0	0	0	0	0
00:00:02.150	1557996976169	0	0	203.905	78.573	585.942	33.483	22.281	0	0	0	0	0
00:00:02.167	1557996976186	181.902	101.18	205.259	79.498	583.304	33.45	22.203	0	0	0	0	0
00:00:02.183	1557996976202	0	0	206.774	79.614	621.931	32.785	24.153	0	0	0	0	0
00:00:02.200	1557996976219	0	0	208.084	79.567	611.829	33.659	23.144	0	0	0	0	0
00:00:02.217	1557996976236	185.998	100.628	209.898	78.729	634.728	35.699	22.638	0	0	0	0	0
00:00:02.233	1557996976252	0	0	211.414	79.484	640.252	35.322	23.079	0	0	0	0	0
00:00:02.250	1557996976269	0	0	212.209	79.043	656.713	36.19	23.105	0	0	0	0	0
00:00:02.267	1557996976286	165.219	122.555	213.747	79.832	653.002	34.867	23.846	0	0	0	0	0
00:00:02.283	1557996976302	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.300	1557996976319	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.317	1557996976336	148.213	129.216	0	0	0	0	0	0	0	0	0	0
00:00:02.333	1557996976352	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.350	1557996976369	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.367	1557996976386	152.943	129.081	0	0	0	0	0	0	0	0	0	0
00:00:02.383	1557996976402	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.400	1557996976419	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.417	1557996976436	155.939	127.816	0	0	0	0	0	0	0	0	0	0
00:00:02.433	1557996976452	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.450	1557996976469	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.467	1557996976486	158.105	127.359	0	0	0	0	0	0	0	0	0	0
00:00:02.483	1557996976502	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.500	1557996976519	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.517	1557996976536	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.533	1557996976552	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.550	1557996976569	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.567	1557996976586	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.583	1557996976602	55.27	53.427	55.27	53.427	1806.541	59.873	38.417	0	0	0	0	0
00:00:02.600	1557996976619	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.617	1557996976636	155.986	127.88	0	0	0	0	0	0	0	0	0	0
00:00:02.633	1557996976652	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.650	1557996976669	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.667	1557996976686	156.532	128.352	0	0	0	0	0	0	0	0	0	0
00:00:02.683	1557996976702	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.700	1557996976719	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.717	1557996976736	158.174	127.123	0	0	0	0	0	0	0	0	0	0
00:00:02.733	1557996976752	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.750	1557996976769	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.767	1557996976786	159.488	127.38	53.318	45.648	2687.634	66.318	51.6	0	0	0	0	0
00:00:02.783	1557996976802	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.800	1557996976819	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.817	1557996976836	105.849	91.296	0	0	0	0	0	0	0	0	0	0
00:00:02.833	1557996976852	0	0	55.794	50.638	2059.807	62.692	41.834	0	0	0	0	0
00:00:02.850	1557996976869	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.867	1557996976886	159.051	128.922	0	0	0	0	0	0	0	0	0	0
00:00:02.883	1557996976902	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.900	1557996976919	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.917	1557996976936	161.906	127.652	0	0	0	0	0	0	0	0	0	0
00:00:02.933	1557996976952	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.950	1557996976969	0	0	0	0	0	0	0	0	0	0	0	0
00:00:02.967	1557996976986	163.808	127.879	0	0	0	0	0	0	0	0	0	0
00:00:02.983	1557996977002	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.000	1557996977019	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.017	1557996977036	163.27	125.352	0	0	0	0	0	0	0	0	0	0
00:00:03.033	1557996977052	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.050	1557996977069	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.067	1557996977086	173.982	129.36	0	0	0	0	0	0	0	0	0	0
00:00:03.083	1557996977102	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.100	1557996977119	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.117	1557996977136	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.133	1557996977152	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.150	1557996977169	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.167	1557996977186	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.183	1557996977202	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.200	1557996977219	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.217	1557996977236	176.644	128.844	0	0	0	0	0	0	0	0	0	0
00:00:03.233	1557996977252	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.250	1557996977269	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.267	1557996977286	175.12	129.455	0	0	0	0	0	0	0	0	0	0
00:00:03.283	1557996977302	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.300	1557996977319	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.317	1557996977336	172.307	128.567	0	0	0	0	0	0	0	0	0	0
00:00:03.333	1557996977352	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.350	1557996977369	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.367	1557996977386	169.982	126.687	220.902	82.818	633.219	36.537	22.066	0	0	0	0	0
00:00:03.383	1557996977402	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.400	1557996977419	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.417	1557996977436	164.933	124.18	0	0	0	0	0	0	0	0	0	0
00:00:03.433	1557996977452	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.450	1557996977469	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.467	1557996977486	169.263	129.702	0	0	0	0	0	0	0	0	0	0
00:00:03.483	1557996977502	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.500	1557996977519	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.517	1557996977536	110.576	87.341	0	0	0	0	0	0	0	0	0	0
00:00:03.533	1557996977552	0	0	54.115	46.628	2650.6	67.516	49.986	0	0	0	0	0
00:00:03.550	1557996977569	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.567	1557996977586	165.583	128.029	0	0	0	0	0	0	0	0	0	0
00:00:03.583	1557996977602	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.600	1557996977619	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.617	1557996977636	165.468	127.306	0	0	0	0	0	0	0	0	0	0
00:00:03.633	1557996977652	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.650	1557996977669	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.667	1557996977686	165.606	126.945	0	0	0	0	0	0	0	0	0	0
00:00:03.683	1557996977702	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.700	1557996977719	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.717	1557996977736	166.185	126.522	0	0	0	0	0	0	0	0	0	0
00:00:03.733	1557996977752	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.750	1557996977769	0	0	55.767	47.165	2389.464	67.943	44.778	0	0	0	0	0
00:00:03.767	1557996977786	167.687	126.541	0	0	0	0	0	0	0	0	0	0
00:00:03.783	1557996977802	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.800	1557996977819	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.817	1557996977836	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.833	1557996977852	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.850	1557996977869	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.867	1557996977886	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.883	1557996977902	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.900	1557996977919	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.917	1557996977936	166.306	126.897	0	0	0	0	0	0	0	0	0	0
00:00:03.933	1557996977952	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.950	1557996977969	0	0	0	0	0	0	0	0	0	0	0	0
00:00:03.967	1557996977986	167.497	126.002	0	0	0	0	0	0	0	0	0	0
00:00:03.983	1557996978002	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.000	1557996978019	0	0	218.136	83.738	735.192	38.699	24.189	0	0	0	0	0
00:00:04.017	1557996978036	168.311	127.127	0	0	0	0	0	0	0	0	0	0
00:00:04.033	1557996978052	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.050	1557996978069	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.067	1557996978086	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.083	1557996978102	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.100	1557996978119	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.117	1557996978136	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.133	1557996978152	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.150	1557996978169	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.167	1557996978186	197.403	101.432	222.814	79.743	868.253	42.807	25.825	0	0	0	0	0
00:00:04.183	1557996978202	196.896	100.626	222.014	78.928	843.344	41.627	25.795	0	0	0	0	0
00:00:04.200	1557996978219	196.226	101.613	221.636	80.655	887.174	40.454	27.923	0	0	0	0	0
00:00:04.217	1557996978236	196.115	101.418	221.675	79.495	869.945	42.672	25.957	0	0	0	0	0
00:00:04.233	1557996978252	195.644	102.118	221.125	80.66	874.354	41.768	26.654	0	0	0	0	0
00:00:04.250	1557996978269	195.115	101.553	220.266	79.897	849.11	42.203	25.617	0	0	0	0	0
00:00:04.267	1557996978286	194.934	102.293	219.992	80.478	828.836	41.522	25.415	0	0	0	0	0
00:00:04.283	1557996978302	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.300	1557996978319	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.317	1557996978336	168.937	124.723	0	0	0	0	0	0	0	0	0	0
00:00:04.333	1557996978352	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.350	1557996978369	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.367	1557996978386	167.807	125.975	217.519	81.667	827.536	40.572	25.97	0	0	0	0	0
00:00:04.383	1557996978402	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.400	1557996978419	0	0	53.695	45.161	2828.383	69.022	52.175	0	0	0	0	0
00:00:04.417	1557996978436	110.396	88.505	0	0	0	0	0	0	0	0	0	0
00:00:04.433	1557996978452	0	0	54.314	51.481	2073.206	62.344	42.341	0	0	0	0	0
00:00:04.450	1557996978469	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.467	1557996978486	168.899	124.837	0	0	0	0	0	0	0	0	0	0
00:00:04.483	1557996978502	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.500	1557996978519	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.517	1557996978536	175.404	125.575	0	0	0	0	0	0	0	0	0	0
00:00:04.533	1557996978552	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.550	1557996978569	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.567	1557996978586	174.7	127.126	0	0	0	0	0	0	0	0	0	0
00:00:04.583	1557996978602	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.600	1557996978619	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.617	1557996978636	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.633	1557996978652	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.650	1557996978669	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.667	1557996978686	169.961	126.381	0	0	0	0	0	0	0	0	0	0
00:00:04.683	1557996978702	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.700	1557996978719	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.717	1557996978736	167.219	125.783	0	0	0	0	0	0	0	0	0	0
00:00:04.733	1557996978752	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.750	1557996978769	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.767	1557996978786	166.656	126.29	0	0	0	0	0	0	0	0	0	0
00:00:04.783	1557996978802	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.800	1557996978819	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.817	1557996978836	164.115	126.716	0	0	0	0	0	0	0	0	0	0
00:00:04.833	1557996978852	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.850	1557996978869	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.867	1557996978886	166.169	127.116	0	0	0	0	0	0	0	0	0	0
00:00:04.883	1557996978902	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.900	1557996978919	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.917	1557996978936	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.933	1557996978952	237.949	82.676	237.949	82.676	648.119	36.513	22.6	0	0	0	0	0
00:00:04.950	1557996978969	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.967	1557996978986	0	0	0	0	0	0	0	0	0	0	0	0
00:00:04.983	1557996979002	0	0	0	0	0	0	0	0	0	0	0	0
00:00:05.000	1557996979019	0	0	0	0	0	0	0	0	0	0	0	0
00:00:05.017	1557996979036	0	0	0	0	0	0	0	0	0	0	0	0
00:00:05.033	1557996979052	55.092	47.516	55.092	47.516	2443.359	65.53	47.474	0	0	0	0	0
00:00:05.050	1557996979069	0	0	0	0	0	0	0	0	0	0	0	0
00:00:05.067	1557996979086	0	0	0	0	0	0	0	0	0	0	0	0
00:00:05.083	1557996979102	0	0	0	0	0	0	0	0	0	0	0	0
00:00:05.100	1557996979119	0	0	0	0	0	0	0	0	0	0	0	0
00:00:05.117	1557996979136	0	0	0	0	0	0	0	0	0	0	0	0
00:00:05.133	1557996979152	0	0	0	0	0	0	0	0	0	0	0	0
