rec_time	UTC	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Pupil X	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Pupil Y	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Pupil X	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Pupil Y	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Pupil Area	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Pupil Height	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Pupil Width	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Fixations_Fixations	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Fixations_Fixations Duration	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Saccades_Saccades	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Saccades_Saccades Duration	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Saccades_Saccades Angle
00:00:13.184	1557996987203	160.445	125.901	142.41	132.96	1049.483	40.42	33.059	0	0	0	0	0
00:00:13.201	1557996987220	159.991	126.206	142.206	133.716	1061.115	41.261	32.744	0	0	0	0	0
00:00:13.217	1557996987236	160.228	126.468	142.255	133.062	1073.17	41.63	32.822	0	0	0	0	0
00:00:13.234	1557996987253	160.309	126.322	142.463	133.644	1072.81	41.355	33.03	0	0	0	0	0
00:00:13.251	1557996987270	160.182	126.155	142.441	132.948	1080.941	41.664	33.033	0	0	0	0	0
00:00:13.267	1557996987286	160.552	126.138	142.553	133.536	1081.141	41.875	32.873	0	0	0	0	0
00:00:13.284	1557996987303	160.395	126.235	142.482	132.905	1103.358	41.767	33.635	0	0	0	0	0
00:00:13.301	1557996987320	160.695	126.103	142.438	133.556	1081.226	41.283	33.347	0	0	0	0	0
00:00:13.317	1557996987336	160.228	126.263	142.683	132.866	1104.048	41.538	33.842	0	0	0	0	0
00:00:13.334	1557996987353	160.546	126.178	142.645	133.846	1118.916	42.229	33.737	0	0	0	0	0
00:00:13.351	1557996987370	160.624	126.153	142.639	132.879	1102.421	42.078	33.358	0	0	0	0	0
00:00:13.367	1557996987386	160.457	126.366	142.74	133.512	1110.951	42.101	33.598	0	0	0	0	0
00:00:13.384	1557996987403	160.751	126.364	142.631	133.004	1124.876	42.008	34.095	0	0	0	0	0
00:00:13.401	1557996987420	160.856	126.193	142.85	133.557	1121.951	42.555	33.569	0	0	0	0	0
00:00:13.417	1557996987436	160.395	126.631	142.715	133.102	1130.365	42.341	33.991	0	0	0	0	0
00:00:13.434	1557996987453	160.763	126.179	142.782	133.471	1119.036	41.948	33.965	0	0	0	0	0
00:00:13.451	1557996987470	160.701	126.491	142.828	132.958	1131.818	42.553	33.866	0	0	0	0	0
00:00:13.467	1557996987486	160.675	126.109	142.441	133.652	1133.229	42.288	34.12	0	0	0	0	0
00:00:13.484	1557996987503	160.466	126.303	142.594	132.974	1141.614	42.738	34.01	0	0	0	0	0
00:00:13.501	1557996987520	160.967	126.724	142.651	133.788	1147.397	42.65	34.254	0	0	0	0	0
00:00:13.517	1557996987536	160.538	126.492	142.8	133.053	1156.384	43.125	34.141	0	0	0	0	0
00:00:13.534	1557996987553	160.653	126.559	142.685	133.688	1144.313	42.457	34.317	0	0	0	0	0
00:00:13.551	1557996987570	160.568	126.28	142.734	133.018	1153.841	42.709	34.398	0	0	0	0	0
00:00:13.567	1557996987586	160.391	126.384	143.203	133.722	1153.314	42.744	34.355	0	0	0	0	0
00:00:13.584	1557996987603	143.599	133.753	143.599	133.753	1123.154	42.263	33.837	0	0	0	0	0
00:00:13.601	1557996987620	0	0	0	0	0	0	0	0	0	0	0	0
00:00:13.617	1557996987636	0	0	0	0	0	0	0	0	0	0	0	0
00:00:13.634	1557996987653	329.108	48.243	329.108	48.243	3792.969	84.062	57.45	0	0	0	0	0
00:00:13.651	1557996987670	0	0	0	0	0	0	0	0	0	0	0	0
00:00:13.667	1557996987686	0	0	0	0	0	0	0	0	0	0	0	0
00:00:13.684	1557996987703	179.053	118.595	0	0	0	0	0	0	0	0	0	0
00:00:13.701	1557996987720	162.143	127.125	144.792	134.741	1001.233	42.413	30.057	0	0	0	0	0
00:00:13.717	1557996987736	162.357	125.182	145.332	131.873	1150.232	42.243	34.669	0	0	0	0	0
00:00:13.734	1557996987753	162.957	125.959	145.693	132.611	1176.017	42.598	35.151	0	0	0	0	0
00:00:13.751	1557996987770	162.702	125.232	145.824	131.926	1185.513	43.046	35.066	0	0	0	0	0
00:00:13.767	1557996987786	163.159	126.023	145.854	132.815	1187.78	42.793	35.34	0	0	0	0	0
00:00:13.784	1557996987803	162.772	125.321	145.684	131.989	1187.258	43.109	35.066	0	0	0	0	0
00:00:13.801	1557996987820	163.126	125.89	145.77	132.776	1200.02	42.866	35.644	0	0	0	0	0
00:00:13.817	1557996987836	163.229	125.436	145.84	131.985	1179.564	43.197	34.768	0	0	0	0	0
00:00:13.834	1557996987853	163.112	125.913	145.823	132.276	1169.809	43.103	34.556	0	0	0	0	0
00:00:13.851	1557996987870	162.968	125.554	145.797	132.129	1209.902	43.554	35.37	0	0	0	0	0
00:00:13.867	1557996987886	163.354	126.141	145.804	132.649	1183.56	43.304	34.8	0	0	0	0	0
00:00:13.884	1557996987903	163.402	125.173	146.228	131.84	1198.913	43.576	35.031	0	0	0	0	0
00:00:13.901	1557996987920	163.384	126.155	146.334	132.379	1197.497	43.472	35.073	0	0	0	0	0
00:00:13.917	1557996987936	163.726	125.065	146.106	131.477	1192.507	43.7	34.745	0	0	0	0	0
00:00:13.934	1557996987953	163.505	125.238	146.351	132.233	1201.266	43.237	35.375	0	0	0	0	0
00:00:13.951	1557996987970	163.921	125.098	146.464	131.163	1195.816	43.831	34.737	0	0	0	0	0
00:00:13.967	1557996987986	146.538	131.854	146.538	131.854	1212.632	44.267	34.879	0	0	0	0	0
00:00:13.984	1557996988003	164.282	124.842	146.905	130.861	1193.323	43.61	34.84	0	0	0	0	0
00:00:14.001	1557996988020	146.697	131.271	146.697	131.271	1203.096	44.265	34.606	0	0	0	0	0
00:00:14.017	1557996988036	146.937	130.52	146.937	130.52	1214.121	44.102	35.052	0	0	0	0	0
00:00:14.034	1557996988053	163.623	125.42	146.665	131.008	1203.561	43.919	34.892	0	0	0	0	0
00:00:14.051	1557996988070	162.241	128.091	143.828	133.451	1236.235	44.417	35.437	0	0	0	0	0
00:00:14.067	1557996988086	161.956	129.536	143.011	137.192	1273.162	44.73	36.241	0	0	0	0	0
00:00:14.084	1557996988103	161.829	130.033	143.898	137.438	1286.922	44.28	37.004	0	0	0	0	0
00:00:14.101	1557996988120	161.791	129.222	143.946	137.117	1258.004	44.676	35.853	0	0	0	0	0
00:00:14.117	1557996988136	162.202	129.459	144.336	136.841	1275.191	44.609	36.397	0	0	0	0	0
00:00:14.134	1557996988153	162.448	129.135	144.457	137.054	1262.431	44.384	36.215	0	0	0	0	0
00:00:14.151	1557996988170	162.361	129.3	144.312	136.308	1267.393	44.612	36.172	0	0	0	0	0
00:00:14.167	1557996988186	162.348	129.016	144.397	136.516	1248.95	44.85	35.456	0	0	0	0	0
00:00:14.184	1557996988203	162.457	128.976	144.657	135.996	1234.777	44.117	35.637	0	0	0	0	0
00:00:14.201	1557996988220	162.559	128.322	144.623	136.244	1231.926	44.139	35.536	0	0	0	0	0
00:00:14.217	1557996988236	162.224	128.665	144.495	135.843	1242.655	44.251	35.755	0	0	0	0	0
00:00:14.234	1557996988253	161.895	128.606	144.297	136.025	1219.422	44.588	34.821	0	0	0	0	0
00:00:14.251	1557996988270	163.234	127.775	144.847	135.372	1241.409	44.304	35.677	0	0	0	0	0
00:00:14.267	1557996988286	146.566	134.397	146.566	134.397	1197.362	43.118	35.357	0	0	0	0	0
00:00:14.284	1557996988303	148.934	129.848	148.934	129.848	1172.71	42.956	34.76	0	0	0	0	0
00:00:14.301	1557996988320	103.905	88.365	149.71	127.573	1163.955	43.758	33.868	0	0	0	0	0
00:00:14.317	1557996988336	103.937	86.254	149.944	126.623	1198.992	44.389	34.392	0	0	0	0	0
00:00:14.334	1557996988353	149.802	127.47	149.802	127.47	1187.179	44.237	34.169	0	0	0	0	0
00:00:14.351	1557996988370	149.769	126.959	149.769	126.959	1189.121	43.784	34.58	0	0	0	0	0
00:00:14.367	1557996988386	149.612	127.599	149.612	127.599	1180.015	44.024	34.128	0	0	0	0	0
00:00:14.384	1557996988403	172.488	103.886	149.652	127.174	1178.324	44.289	33.875	0	0	0	0	0
00:00:14.401	1557996988420	149.589	127.694	149.589	127.694	1181.234	43.982	34.195	0	0	0	0	0
00:00:14.417	1557996988436	149.19	127.535	149.19	127.535	1211.644	44.343	34.791	0	0	0	0	0
00:00:14.434	1557996988453	149.238	128.022	149.238	128.022	1196.136	44.562	34.177	0	0	0	0	0
00:00:14.451	1557996988470	149.221	127.529	149.221	127.529	1188.753	43.881	34.493	0	0	0	0	0
00:00:14.467	1557996988486	148.958	128.285	148.958	128.285	1179.736	44.124	34.042	0	0	0	0	0
00:00:14.484	1557996988503	148.616	127.596	148.616	127.596	1183.952	43.895	34.342	0	0	0	0	0
00:00:14.501	1557996988520	148.348	128.123	148.348	128.123	1190.756	44.196	34.304	0	0	0	0	0
00:00:14.517	1557996988536	148.953	127.624	148.953	127.624	1162.824	43.085	34.364	0	0	0	0	0
00:00:14.534	1557996988553	155.536	130.585	155.536	130.585	889.178	41.274	27.43	0	0	0	0	0
00:00:14.551	1557996988570	0	0	0	0	0	0	0	0	0	0	0	0
00:00:14.567	1557996988586	0	0	0	0	0	0	0	0	0	0	0	0
00:00:14.584	1557996988603	0	0	0	0	0	0	0	0	0	0	0	0
00:00:14.601	1557996988620	0	0	0	0	0	0	0	0	0	0	0	0
00:00:14.617	1557996988636	0	0	0	0	0	0	0	0	0	0	0	0
00:00:14.634	1557996988653	0	0	0	0	0	0	0	0	0	0	0	0
00:00:14.651	1557996988670	0	0	0	0	0	0	0	0	0	0	0	0
00:00:14.667	1557996988686	0	0	0	0	0	0	0	0	0	0	0	0
00:00:14.684	1557996988703	0	0	0	0	0	0	0	0	0	0	0	0
00:00:14.701	1557996988720	229.927	145.388	205.233	158.422	649.182	36.747	22.493	0	0	0	0	0
00:00:14.717	1557996988736	228.856	144.64	204.232	158.019	896.283	40.005	28.526	0	0	0	0	0
00:00:14.734	1557996988753	229.222	146.196	205.01	159.14	985.371	38.463	32.618	0	0	0	0	0
00:00:14.751	1557996988770	226.416	144.628	202.393	157.503	1119.878	38.378	37.153	0	0	0	0	0
00:00:14.767	1557996988786	220.697	144.047	197.067	155.908	1273.552	42.508	38.146	0	0	0	0	0
00:00:14.784	1557996988803	217.771	141.973	194.456	153.699	1283.857	42.398	38.555	0	0	0	0	0
00:00:14.801	1557996988820	215.045	140.465	191.888	151.709	1294.445	42.941	38.382	0	0	0	0	0
00:00:14.817	1557996988836	212.563	139.015	189.974	149.928	1297.505	43.079	38.349	0	0	0	0	0
00:00:14.834	1557996988853	210.647	138.468	187.766	148.689	1284.306	43.831	37.308	0	0	0	0	0
00:00:14.851	1557996988870	208.712	135.828	186.199	146.29	1257.969	44.08	36.336	0	0	0	0	0
00:00:14.867	1557996988886	206.979	135.692	184.545	145.929	1259.621	43.588	36.795	0	0	0	0	0
00:00:14.884	1557996988903	205.487	134.079	183.057	144.152	1237.54	44.15	35.69	0	0	0	0	0
00:00:14.901	1557996988920	204.793	134.871	182.461	144.537	1250.016	44.122	36.072	0	0	0	0	0
00:00:14.917	1557996988936	204.394	132.854	182.469	142.188	1175.176	45.227	33.084	0	0	0	0	0
00:00:14.934	1557996988953	203.618	133.28	181.756	143.309	1189.78	42.582	35.575	0	0	0	0	0
00:00:14.951	1557996988970	202.515	131.939	180.283	141.954	1168.442	42.154	35.292	0	0	0	0	0
00:00:14.967	1557996988986	202.021	131.382	179.419	141.952	1146.638	43.133	33.847	0	0	0	0	0
00:00:14.984	1557996989003	201.876	131.595	179.772	141.597	1128.134	41.4	34.695	0	0	0	0	0
00:00:15.001	1557996989020	201.903	132.157	179.03	141.67	1104.09	41.309	34.031	0	0	0	0	0
00:00:15.017	1557996989036	201.258	131.367	178.934	141.12	1088.769	40.864	33.924	0	0	0	0	0
00:00:15.034	1557996989053	201.504	130.272	179.178	140.457	988.2	40.512	31.058	0	0	0	0	0
00:00:15.051	1557996989070	200.926	130.629	178.411	139.912	1009.189	39.728	32.344	0	0	0	0	0
00:00:15.067	1557996989086	200.96	130.262	178.226	140.089	953.695	39.229	30.954	0	0	0	0	0
00:00:15.084	1557996989103	200.761	130.63	178.248	139.886	962.955	38.139	32.147	0	0	0	0	0
00:00:15.101	1557996989120	200.675	130.932	177.99	140.264	942.072	38.139	31.45	0	0	0	0	0
00:00:15.117	1557996989136	116.233	93.677	177.622	139.464	915.865	36.07	32.329	0	0	0	0	0
00:00:15.134	1557996989153	200.257	130.099	176.945	138.776	825.83	37.82	27.802	0	0	0	0	0
00:00:15.151	1557996989170	200.798	130.107	177.637	139.336	865.911	34.989	31.511	0	0	0	0	0
00:00:15.167	1557996989186	200.746	129.07	177.616	139.06	830.084	36.361	29.067	0	0	0	0	0
00:00:15.184	1557996989203	200.318	129.36	177.365	139.495	903.728	36.637	31.407	0	0	0	0	0
00:00:15.201	1557996989220	200.401	130.317	177.087	139.669	867.081	35.219	31.347	0	0	0	0	0
00:00:15.217	1557996989236	200.052	129.71	177.192	139.065	830.785	35.3	29.966	0	0	0	0	0
00:00:15.234	1557996989253	199.847	129.745	176.782	139.136	758.321	35.28	27.368	0	0	0	0	0
00:00:15.251	1557996989270	199.594	129.084	175.782	139.257	794.35	32.846	30.792	0	0	0	0	0
00:00:15.267	1557996989286	200.211	130.181	176.952	139.324	802.815	35.366	28.903	0	0	0	0	0
00:00:15.284	1557996989303	200.204	129.92	176.938	138.803	805.427	35.794	28.65	0	0	0	0	0
00:00:15.301	1557996989320	200.051	130.052	176.114	140.073	794.089	33.887	29.837	0	0	0	0	0
00:00:15.317	1557996989336	200.214	129.514	176.911	139.688	816.172	35.43	29.331	0	0	0	0	0
00:00:15.334	1557996989353	200.989	130.215	178.462	141.089	810.734	36.293	28.442	0	0	0	0	0
00:00:15.351	1557996989370	201.651	131.34	178.061	141.13	812.387	35.069	29.495	0	0	0	0	0
00:00:15.367	1557996989386	201.881	131.205	178.675	141.803	832.592	35.654	29.732	0	0	0	0	0
00:00:15.384	1557996989403	202.034	131.185	178.981	141.763	806.705	34.84	29.481	0	0	0	0	0
00:00:15.401	1557996989420	202.37	130.813	179.091	141.771	800.838	35.503	28.72	0	0	0	0	0
00:00:15.417	1557996989436	202.432	131.017	178.982	141.107	819.445	34.981	29.826	0	0	0	0	0
00:00:15.434	1557996989453	202.82	131.167	179.759	141.408	788.422	34.729	28.905	0	0	0	0	0
00:00:15.451	1557996989470	203.056	130.622	179.862	141.453	809.06	34.617	29.758	0	0	0	0	0
00:00:15.467	1557996989486	203.078	130.997	179.809	142.074	791.193	35.307	28.532	0	0	0	0	0
00:00:15.484	1557996989503	203.135	130.584	179.923	141.248	820.947	34.672	30.147	0	0	0	0	0
00:00:15.501	1557996989520	203.31	131.428	179.881	141.289	705.76	32.462	27.682	0	0	0	0	0
00:00:15.517	1557996989536	203.18	130.751	179.907	141.104	771.569	34.579	28.41	0	0	0	0	0
00:00:15.534	1557996989553	203.256	131.118	180.06	141.839	743.162	34.791	27.197	0	0	0	0	0
00:00:15.551	1557996989570	203.478	131.591	180.335	141.666	767.472	34.719	28.146	0	0	0	0	0
00:00:15.567	1557996989586	203.293	131.312	179.941	141.932	756.677	34.425	27.986	0	0	0	0	0
00:00:15.584	1557996989603	203.188	131.067	179.73	141.442	748.927	32.873	29.007	0	0	0	0	0
00:00:15.601	1557996989620	203.376	131.315	180.186	142.276	681.696	35.174	24.676	0	0	0	0	0
00:00:15.617	1557996989636	203.277	131.456	180.156	142.102	777.281	34.261	28.886	0	0	0	0	0
00:00:15.634	1557996989653	203.513	131.502	180.629	142.194	695.363	32.759	27.027	0	0	0	0	0
00:00:15.651	1557996989670	203.342	131.052	179.887	141.549	719.503	32.43	28.249	0	0	0	0	0
00:00:15.667	1557996989686	203.542	131.753	180.42	142.49	679.447	32.812	26.365	0	0	0	0	0
00:00:15.684	1557996989703	203.527	131.489	180.389	141.96	697.467	32.339	27.46	0	0	0	0	0
00:00:15.701	1557996989720	203.192	131.302	179.968	142.334	671.587	32.38	26.408	0	0	0	0	0
00:00:15.717	1557996989736	203.281	131.67	180.114	141.82	703.777	33.41	26.82	0	0	0	0	0
00:00:15.734	1557996989753	203.353	132.278	180.256	143.036	690.93	32.556	27.021	0	0	0	0	0
00:00:15.751	1557996989770	203.1	131.535	179.725	142.407	695.139	32.61	27.141	0	0	0	0	0
00:00:15.767	1557996989786	203.009	131.514	179.697	142.473	664.953	32.315	26.2	0	0	0	0	0
00:00:15.784	1557996989803	203.023	131.425	179.726	142.295	693.361	32.684	27.011	0	0	0	0	0
00:00:15.801	1557996989820	203.172	131.242	179.838	142.238	674.37	32.23	26.641	0	0	0	0	0
00:00:15.817	1557996989836	203.25	130.751	180.46	141.33	649.565	33.277	24.854	0	0	0	0	0
00:00:15.834	1557996989853	202.942	131.151	179.845	142.131	656.173	32.723	25.532	0	0	0	0	0
00:00:15.851	1557996989870	202.723	131.513	179.318	141.677	640.581	30.234	26.976	0	0	0	0	0
00:00:15.867	1557996989886	202.773	131.089	179.775	141.938	655.817	33.101	25.226	0	0	0	0	0
00:00:15.884	1557996989903	202.813	131.45	179.511	142.358	659.098	31.25	26.854	0	0	0	0	0
00:00:15.901	1557996989920	202.172	130.782	178.575	141.711	609.6	30.304	25.613	0	0	0	0	0
00:00:15.917	1557996989936	202.011	131.111	178.575	141.711	609.6	30.304	25.613	0	0	0	0	0
00:00:15.934	1557996989953	201.843	130.894	178.247	141.548	606.687	30.656	25.198	0	0	0	0	0
00:00:15.951	1557996989970	202.099	131.428	178.75	142.096	661.31	31.289	26.911	0	0	0	0	0
00:00:15.967	1557996989986	202.022	131.434	178.75	142.096	661.31	31.289	26.911	0	0	0	0	0
00:00:15.984	1557996990003	201.853	131.055	178.411	141.803	637.736	32.289	25.147	0	0	0	0	0
00:00:16.001	1557996990020	201.926	132.116	178.689	143.035	651.008	33.603	24.667	0	0	0	0	0
00:00:16.017	1557996990036	201.735	132.078	178.689	143.035	651.008	33.603	24.667	0	0	0	0	0
00:00:16.034	1557996990053	201.268	131.669	177.446	142.325	604.414	30.081	25.583	0	0	0	0	0
00:00:16.051	1557996990070	201.486	130.837	178.051	141.204	627.627	32.716	24.426	0	0	0	0	0
00:00:16.067	1557996990086	201.283	130.777	178.051	141.204	627.627	32.716	24.426	0	0	0	0	0
00:00:16.084	1557996990103	201.43	131.234	178.085	141.881	642.322	31.939	25.606	0	0	0	0	0
00:00:16.101	1557996990120	200.986	131.278	177.558	142.28	594.665	29.03	26.082	0	0	0	0	0
00:00:16.117	1557996990136	201.045	131.454	177.558	142.28	594.665	29.03	26.082	0	0	0	0	0
00:00:16.134	1557996990153	201.014	131.18	177.669	142.631	640.249	31.931	25.53	0	0	0	0	0
00:00:16.151	1557996990170	200.979	131.618	177.755	141.829	662.406	32.235	26.164	0	0	0	0	0
00:00:16.167	1557996990186	200.878	130.891	177.755	141.829	662.406	32.235	26.164	0	0	0	0	0
00:00:16.184	1557996990203	200.908	130.9	177.801	141.627	643.366	31.547	25.967	0	0	0	0	0
00:00:16.201	1557996990220	199.925	131.325	176.362	141.852	599.811	30.019	25.441	0	0	0	0	0
00:00:16.217	1557996990236	199.986	130.975	176.362	141.852	599.811	30.019	25.441	0	0	0	0	0
00:00:16.234	1557996990253	199.882	130.436	176.233	141.141	618.143	32.143	24.486	0	0	0	0	0
00:00:16.251	1557996990270	199.755	130.647	176.337	141.112	661.291	31.81	26.469	0	0	0	0	0
00:00:16.267	1557996990286	199.794	130.191	176.337	141.112	661.291	31.81	26.469	0	0	0	0	0
00:00:16.284	1557996990303	199.845	131.303	176.971	141.688	634.922	31.576	25.602	0	0	0	0	0
00:00:16.301	1557996990320	199.248	130.554	175.885	141.707	633.463	30.505	26.44	0	0	0	0	0
00:00:16.317	1557996990336	199.286	130.85	175.885	141.707	633.463	30.505	26.44	0	0	0	0	0
00:00:16.334	1557996990353	198.978	129.731	175.468	140.257	631.005	31.817	25.251	0	0	0	0	0
00:00:16.351	1557996990370	199.285	130.074	176.184	139.66	585.336	32.074	23.236	0	0	0	0	0
00:00:16.367	1557996990386	199.088	129.391	176.184	139.66	585.336	32.074	23.236	0	0	0	0	0
00:00:16.384	1557996990403	198.407	130.269	174.758	139.783	580.992	32.249	22.938	0	0	0	0	0
00:00:16.401	1557996990420	155.727	106.045	174.923	140.582	618.794	30.875	25.518	0	0	0	0	0
00:00:16.417	1557996990436	198.532	130.459	174.923	140.582	618.794	30.875	25.518	0	0	0	0	0
00:00:16.434	1557996990453	198.35	129.276	174.888	139.901	630.74	31.784	25.266	0	0	0	0	0
00:00:16.451	1557996990470	198.167	130.564	174.822	140.375	642.738	31.581	25.913	0	0	0	0	0
00:00:16.467	1557996990486	198.139	129.635	174.822	140.375	642.738	31.581	25.913	0	0	0	0	0
00:00:16.484	1557996990503	198.003	130.281	174.523	141.587	632.911	31.131	25.886	0	0	0	0	0
00:00:16.501	1557996990520	198.343	130.005	175.271	140.714	639.87	32.416	25.133	0	0	0	0	0
00:00:16.517	1557996990536	198.081	130.868	174.922	140.911	633.296	31.118	25.913	0	0	0	0	0
00:00:16.534	1557996990553	197.903	130.352	174.638	140.247	670.721	31.878	26.789	0	0	0	0	0
00:00:16.551	1557996990570	198.287	130.062	175.084	140.128	649.278	32.688	25.29	0	0	0	0	0
00:00:16.567	1557996990586	197.832	130.369	175.084	140.128	649.278	32.688	25.29	0	0	0	0	0
00:00:16.584	1557996990603	198.011	130.683	174.699	140.945	647.789	31.311	26.342	0	0	0	0	0
00:00:16.601	1557996990620	198.04	129.809	174.709	140.543	678.068	32.811	26.313	0	0	0	0	0
00:00:16.617	1557996990636	197.831	130.828	174.53	141.104	670.144	32.917	25.921	0	0	0	0	0
00:00:16.634	1557996990653	197.708	129.745	174.332	139.891	650.297	31.57	26.227	0	0	0	0	0
00:00:16.651	1557996990670	197.573	130.713	174.332	141.016	633.382	31.688	25.45	0	0	0	0	0
00:00:16.667	1557996990686	197.88	129.749	174.829	140.487	659.896	31.223	26.91	0	0	0	0	0
00:00:16.684	1557996990703	197.738	130.291	174.371	140.952	625.255	30.972	25.704	0	0	0	0	0
00:00:16.701	1557996990720	197.489	129.877	174.134	140.672	670.504	31.941	26.728	0	0	0	0	0
00:00:16.717	1557996990736	197.77	130.664	174.37	140.756	632.873	32.119	25.088	0	0	0	0	0
00:00:16.734	1557996990753	197.705	130.247	174.459	140.347	674.71	33.152	25.913	0	0	0	0	0
00:00:16.751	1557996990770	197.905	130.523	174.482	141.159	626.738	31.588	25.262	0	0	0	0	0
00:00:16.767	1557996990786	197.887	130.223	174.755	140.684	686	32.561	26.825	0	0	0	0	0
00:00:16.784	1557996990803	198.12	130.809	174.844	141.234	659.058	32.654	25.698	0	0	0	0	0
00:00:16.801	1557996990820	197.829	130.115	174.484	140.483	663.429	32.31	26.143	0	0	0	0	0
00:00:16.817	1557996990836	197.581	130.624	173.975	141.251	635.582	30.873	26.212	0	0	0	0	0
00:00:16.834	1557996990853	197.915	130.005	174.679	140.933	684.602	32.205	27.066	0	0	0	0	0
00:00:16.851	1557996990870	197.68	130.436	174.264	140.9	607.715	30.704	25.201	0	0	0	0	0
00:00:16.867	1557996990886	198.172	129.824	175.185	140.733	683.579	33.525	25.961	0	0	0	0	0
00:00:16.884	1557996990903	198.036	130.326	174.652	141.019	633.219	32.682	24.669	0	0	0	0	0
00:00:16.901	1557996990920	198.008	129.84	174.955	140.518	649.234	31.661	26.109	0	0	0	0	0
00:00:16.917	1557996990936	197.763	130.201	173.649	141.264	608.371	29.234	26.497	0	0	0	0	0
00:00:16.934	1557996990953	197.95	130.883	174.498	141.089	650.117	30.229	27.383	0	0	0	0	0
00:00:16.951	1557996990970	198.185	130.378	174.795	140.371	591.479	31.773	23.702	0	0	0	0	0
00:00:16.967	1557996990986	198.336	130.177	175.244	140.52	640.198	32.428	25.137	0	0	0	0	0
00:00:16.984	1557996991003	197.924	130.441	173.957	141.088	569.666	30.832	23.525	0	0	0	0	0
00:00:17.001	1557996991020	198.943	129.538	176.162	139.971	621.621	32.518	24.339	0	0	0	0	0
00:00:17.017	1557996991036	198.306	130.56	174.8	140.616	591.521	30.537	24.663	0	0	0	0	0
00:00:17.034	1557996991053	197.986	130.34	174.877	140.089	643.091	31.893	25.674	0	0	0	0	0
00:00:17.051	1557996991070	198.263	130.853	174.534	141.252	580.988	30.887	23.95	0	0	0	0	0
00:00:17.067	1557996991086	198.65	130.214	175.408	140.751	668.397	31.721	26.828	0	0	0	0	0
00:00:17.084	1557996991103	198.449	130.799	175.245	141.279	629.519	30.563	26.225	0	0	0	0	0
00:00:17.101	1557996991120	198.318	129.509	174.791	140.128	614.119	31.4	24.902	0	0	0	0	0
00:00:17.117	1557996991136	198.338	130.309	174.811	140.773	596.412	30.428	24.957	0	0	0	0	0
00:00:17.134	1557996991153	198.711	130.212	175.586	140.386	628.063	32.317	24.745	0	0	0	0	0
00:00:17.151	1557996991170	198.468	130.836	175.36	140.842	619.132	30.584	25.775	0	0	0	0	0
00:00:17.167	1557996991186	198.554	130.189	175.419	140.946	619.682	30.623	25.765	0	0	0	0	0
00:00:17.184	1557996991203	198.282	131.175	175.238	141.586	634.216	30.615	26.376	0	0	0	0	0
00:00:17.201	1557996991220	198.566	130.761	175.091	141.092	652.515	31.6	26.291	0	0	0	0	0
00:00:17.217	1557996991236	198.152	130.825	174.694	140.511	563.777	31.303	22.931	0	0	0	0	0
00:00:17.234	1557996991253	198.763	130.462	175.552	141.226	638.744	31.029	26.21	0	0	0	0	0
00:00:17.251	1557996991270	198.433	131.12	174.95	141.13	584.024	31.772	23.404	0	0	0	0	0
00:00:17.267	1557996991286	198.491	130.09	175.094	140.781	607.656	30.568	25.31	0	0	0	0	0
00:00:17.284	1557996991303	198.569	131.113	175.476	141.268	592.818	31.497	23.964	0	0	0	0	0
00:00:17.301	1557996991320	198.422	130.243	175.126	140.973	619.447	30.777	25.627	0	0	0	0	0
00:00:17.317	1557996991336	198.557	131.141	175.09	141.528	622.337	31.636	25.047	0	0	0	0	0
00:00:17.334	1557996991353	199.151	130.695	175.756	140.878	604.122	31.214	24.643	0	0	0	0	0
